Name,text,Likes,Time,emotion,confidence
@oanhmai1909,"Giá như ngày đó em nghe dc bài hát này sớm hiểu đc tâm tư của một chàng trai mới lớn chưa sự nghiệp nhưng lại lỡ có một tình yêu đẹp và hồn nhiên nó khó khăn ntn, xin lỗi anh! Ngày ngày lo cho tương lai nhưng em cứ nghĩ anh đã có ai",0,2025-06-08T15:05:20Z,negative,0.9715301394462585
@TungNguyen-ChadChampion,"Ngày 56 nghe bài hát ""bình yên"" trong 1 năm",1,2025-06-08T02:33:37Z,positive,0.9463945031166077
@gltam1057,"Wow, I have very limited understanding of Tien Viet but the performance in this video nearly brings tears to my eyes 😢❤ !!!

Could someone translate the song for me?
  Thank you. ❤",1,2025-06-07T19:11:09Z,positive,0.9024965763092041
@TungNguyen-ChadChampion,"Ngày 55 nghe bài hát ""bình yên"" trong 1 năm",1,2025-06-07T00:54:30Z,positive,0.8872886896133423
@ThuAnh-bs3os,Chị “ Cẩm Tú Cầu “😘😘😘,0,2025-06-06T15:51:53Z,positive,0.6188564896583557
@ThuỷB-y7q,"giờ mình đang cảm thấy trống rỗng , nhiều chuyện khiến mình rất áp lực , sắp tới là thi thpt , mình tìm đến bài bài hát này mong muốn được xoa dịu 1 chút☺️",1,2025-06-06T14:10:01Z,negative,0.9793465733528137
@lowd7890,"Sau khi nghe bài này mình cũng nhận ra sự bình yên trong chính cuộc sống mình.Mỗi ngày đều vô lo vô nghĩ,vui chơi thoải mái,cùng lũ bạn trốn đi chơi net các thứ=))",0,2025-06-06T07:37:27Z,positive,0.9939467310905457
@TungNguyen-ChadChampion,"Ngày 54 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-06T01:08:47Z,positive,0.9332072138786316
@kew9217,"Đạp xe bên ... hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay ... quên lời

Và đôi khi là những câu hỏi ... trên trời
Anh ơi, trẻ con chơi kìa ...  vui nhỉ?
Anh ơi, ở bên kia là ...  hoa gì?
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? .... Sao nhìn ai cũng vội vã vậy?

Đôi khi anh nghĩ ... bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh ...  chưa là em 
Cho đến khi anh thấy ... đôi mắt đen lay láy
Thầm nhìn anh mỗi buổi sáng ... anh ngủ quên

Chưa ai bao giờ nói cho anh tình yêu là gì
Anh cứ ngỡ như ... những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm, đôi lúc anh thầm nghĩ

Liệu không phải em? 
Lòng tin là thứ anh không đặt cược
Nếu không phải em 
Bình yên là thứ anh không chạm được

Bởi vì cách em nhìn và cảm giác em hôn
Hơn tất cả những gì anh có thể định nghĩa
Anh cảm ơn nỗi đau đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây",0,2025-06-05T15:39:11Z,negative,0.991910994052887
@TungNguyen-ChadChampion,"Ngày 53 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-05T01:33:45Z,positive,0.9200160503387451
@EMLÊTHỊ-z4n6e,nhac qua do,0,2025-06-04T14:25:51Z,neutral,0.9729880690574646
@kieuoanhnguyen2838,"Đã từng có bình yên, đã từng yêu nhau nhưng có lẽ chẳng thể đi tiếp. Sau này gặp lại mong cả 2 đều hạnh phúc",0,2025-06-04T09:58:16Z,negative,0.7119205594062805
@huongnguyen-om9fw,❤ Quá hay luôn !,0,2025-06-04T03:48:48Z,positive,0.9981335997581482
@TungNguyen-ChadChampion,"Ngày 52 nghe bài hát ""bình yên"" trong 1 năm
Chúc mừng MV được 54 triệu lượt xem!!!",0,2025-06-04T01:25:06Z,positive,0.9491173028945923
@quannguyenhuu4938,4/6/2025 trước kì thi xét tuyển thpt tôi vẫn ngồi học bên âm nhạc,26,2025-06-03T17:07:11Z,neutral,0.900514543056488
@beouc3938,nhẹ nhàng,0,2025-06-03T14:55:23Z,positive,0.9628279805183411
@TungNguyen-ChadChampion,"Ngày 51 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-03T07:32:02Z,positive,0.8834419250488281
@TungNguyen-ChadChampion,"Ngày 50 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-02T00:37:55Z,positive,0.9390150904655457
@anan-jk8fd,hay qué,0,2025-06-01T13:46:56Z,negative,0.990444004535675
@TungNguyen-ChadChampion,"Ngày 49 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-01T00:27:26Z,positive,0.9034901857376099
@TungNguyen-ChadChampion,"Ngày 48 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-31T03:39:21Z,positive,0.9273332357406616
@TungNguyen-ChadChampion,"Ngày 47 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-30T01:29:22Z,positive,0.9173454642295837
@mubangdog,"Thật ""bình yên""",0,2025-05-29T11:45:45Z,positive,0.9924615025520325
@TungNguyen-ChadChampion,"Ngày 46 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-29T01:32:24Z,positive,0.9216886162757874
@ChuTuấn-q9x,lụy,0,2025-05-28T19:32:19Z,neutral,0.9706138968467712
@TungNguyen-ChadChampion,"Ngày 45 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-28T00:56:40Z,positive,0.89039146900177
@vsfssesd,cảm ơn bình luận tứ 44/365 😐,0,2025-05-27T13:29:43Z,neutral,0.9115742444992065
@TungNguyen-ChadChampion,"Ngày 44 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-27T00:30:48Z,positive,0.8731995224952698
@TrangKim-y5b,đúng nghĩa bình yên luôn,0,2025-05-26T15:12:03Z,positive,0.9914820194244385
@TungNguyen-ChadChampion,"Ngày 43 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-26T05:59:47Z,positive,0.9012702703475952
@hoanguyen-centaur,👍,0,2025-05-26T01:55:42Z,neutral,0.9050636887550354
@TungNguyen-ChadChampion,"Ngày 42 nghe bài hát ""bình yên"" trong 1 năm 
Chúc mừng MV được 53 triệu lượt xem!!!",0,2025-05-25T07:36:53Z,positive,0.9438934922218323
@MinhNguyen-gj2eb,Có ai khóc khi nghe ko?,1,2025-05-25T05:04:38Z,negative,0.629442036151886
@DuyPhongNguyen-yo6bw,😍😍,0,2025-05-23T15:53:20Z,neutral,0.8148894309997559
@TungNguyen-ChadChampion,"Ngày 41 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-23T00:55:58Z,positive,0.9302506446838379
@kenhnhieuchuyencuayipham,Nhạc cuốn cực ❤,0,2025-05-22T11:36:35Z,positive,0.9945023059844971
@DuyPhongNguyen-yo6bw,🫶🫶🫶,0,2025-05-22T06:30:20Z,neutral,0.8473033308982849
@DuyPhongNguyen-yo6bw,🎉🎉🎉,0,2025-05-22T06:30:15Z,neutral,0.8473033308982849
@DuyPhongNguyen-yo6bw,❤❤,0,2025-05-22T06:30:11Z,neutral,0.8148894309997559
@TungNguyen-ChadChampion,"Ngày 40 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-22T01:03:33Z,positive,0.9276108145713806
@phammaianh89,Thích ver rap bài này của Bin. Rất sâu sắc,0,2025-05-21T21:41:03Z,positive,0.9969236254692078
@TungNguyen-ChadChampion,"Ngày 39 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-21T00:55:35Z,positive,0.9269168972969055
@TungNguyen-ChadChampion,"Ngày 38 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-20T01:19:03Z,positive,0.9077654480934143
@thinocao2319,"Mình đang chiến đấu với căn bệnh của mình...
Mặc dù mỗi ngày trải qua với mình đều là những cơn đau nhưng khát khao muốn được tiếp tục sống vẫn còn cháy rực trong mình....",8,2025-05-19T13:15:02Z,neutral,0.5090406537055969
@HiềnlânNguyễn,19/5 đây yay,0,2025-05-19T11:54:40Z,neutral,0.6214956045150757
@TungNguyen-ChadChampion,"Ngày 37 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-19T01:10:50Z,positive,0.9486507177352905
@tminhapt,Cứ về Đêm lại nằm Nghe😘Chill vaix ò🫶,1,2025-05-18T12:54:34Z,positive,0.5353041291236877
@TungNguyen-ChadChampion,"Ngày 36 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-18T09:35:43Z,positive,0.9185133576393127
@hoangha8161,chữa lạnh thực sự,0,2025-05-17T04:19:35Z,neutral,0.8162968754768372
@TungNguyen-ChadChampion,"Ngày 35 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-17T01:49:42Z,positive,0.9167705178260803
@UD.NightWing,5 tháng trước chơi game call voice nghe thằng bạn nó hát ( mà nó hát thấy ghê lắm tưởng nó đọc vè ) thì ra là có bài này thật kakakaka,0,2025-05-16T05:20:24Z,neutral,0.40054476261138916
@TungNguyen-ChadChampion,"Ngày 34 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-16T00:24:27Z,positive,0.9369705319404602
@NguyễnNgọcTrinh-nt,hay,0,2025-05-15T13:46:19Z,positive,0.9955829977989197
@TungNguyen-ChadChampion,"Ngày 33 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-15T01:25:39Z,positive,0.8927483558654785
@BaoQuoc-ot6fz,Có những bài nhạc không bao h lỗi thời☕,0,2025-05-14T09:16:24Z,neutral,0.5054097175598145
@TungNguyen-ChadChampion,"Ngày 32 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-14T01:55:17Z,positive,0.8539029955863953
@potruyentranh,Bài hát hay như này sao giờ tôi mới biết đến vậy quá có lỗi😂😂😂😂,0,2025-05-13T06:03:26Z,positive,0.9392290711402893
@TungNguyen-ChadChampion,"Ngày 31 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-13T01:10:37Z,positive,0.8446820378303528
@TungNguyen-ChadChampion,"Ngày 30 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-12T00:58:51Z,positive,0.9305955767631531
@ConstructionSmartTips,chill quá đi nghe mãi k chán,0,2025-05-11T15:57:18Z,negative,0.9944743514060974
@ultimatefacts-x1x,"Tôi là một người đã có vợ . Nhưng thi thoảng gặp những cô gái có vibe giống 1 người con gái tôi từng yêu thì tôi lại nhớ cô gái ấy và khi nghe bài này t lại càng nhớ cô ấy hơn. Vì hồi ấy t và cô ấy chia tay cũng y chang như trong mv, chỉ vì t ích kỉ và ghen tuông vô cớ rồi cãi nhau . Cũng đã được 3 năm từ lúc chia tay rồi. Ngay hôm qua t gặp 1 cô gái vibe y chang cô ấy, nét mặt cũng giống, vóc dáng cũng giống và t đã nhìn cô ấy không thể rời mắt, rồi lại nhớ đến cô ấy .  Liệu 1 người đã có vợ rồi thì như vậy có ổn không?",0,2025-05-11T14:06:25Z,negative,0.9488903284072876
@TungNguyen-ChadChampion,"Ngày 29 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-11T13:12:23Z,positive,0.9144697189331055
@TungPham-cq2ub,hay,0,2025-05-10T13:32:42Z,positive,0.9955829977989197
@TungNguyen-ChadChampion,"Ngày 28 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-10T02:22:29Z,positive,0.9110039472579956
@ryanzx_9,2025 còn ai không,0,2025-05-09T14:01:06Z,neutral,0.9000135660171509
@TungNguyen-ChadChampion,"Ngày 27 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-09T00:59:08Z,positive,0.9283587336540222
@TungNguyen-ChadChampion,"Ngày 26 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-08T01:22:16Z,positive,0.9287648797035217
@TungNguyen-ChadChampion,"Ngày 25 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-07T01:46:55Z,positive,0.8913294672966003
@TungNguyen-ChadChampion,"Ngày 24 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-06T01:28:15Z,positive,0.8821246027946472
@ThinữPhạm-m7r,Sao chàng Kỵ sĩ giống như Rhy  dị má😂😂😅,0,2025-05-05T13:34:39Z,negative,0.9596744179725647
@TungNguyen-ChadChampion,"Ngày 23 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-05T00:49:09Z,positive,0.820258617401123
@thuanminh-r8n,Hẹn ước của cây Sài Gòn ở Tuy Hòa,0,2025-05-04T11:14:36Z,neutral,0.9509263038635254
@DangQuy-g1d,169 ngày nghe Bình Yên ❤,1,2025-05-04T09:33:08Z,positive,0.6009404063224792
@TungNguyen-ChadChampion,"Ngày 22 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-04T05:16:18Z,positive,0.8624577522277832
@thuanminh-r8n,"Hổ Vàng vẽ lại cho Rồng đỏ thế mà sao không , mặt trời cướp Gái đc.",0,2025-05-03T16:12:25Z,negative,0.7842978835105896
@thuanminh-r8n,Nhà anh đỏ í chạy vespa đỏ nhà MẶT TRỜI ĐỎ như nón diềm đen ( sơ mi ) đen mà bảo sao Phật Tổ không nhập tâm Ma đc.,0,2025-05-03T16:11:17Z,negative,0.9891712069511414
@TungNguyen-ChadChampion,"Ngày 21 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-03T03:34:56Z,positive,0.8945392370223999
@TungNguyen-ChadChampion,"Ngày 20 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-02T01:29:54Z,positive,0.9220446348190308
@TungNguyen-ChadChampion,"Ngày 19 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-01T05:39:44Z,positive,0.8765217661857605
@TungNguyen-ChadChampion,"Ngày 18 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-30T11:59:45Z,positive,0.9116569757461548
@thanhdanhthai4484,Là sao?,0,2025-04-30T11:20:51Z,neutral,0.6995145678520203
@TungNguyen-ChadChampion,"Ngày 17 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-29T00:04:30Z,positive,0.9192402958869934
@Milomap,❤❤❤❤,0,2025-04-28T13:36:54Z,neutral,0.8481801152229309
@CoCo-l7e,Lãng nghe nhạc ai nói không rời,3,2025-04-28T10:10:23Z,positive,0.8350557684898376
@TungNguyen-ChadChampion,"Ngày 16 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-28T07:22:01Z,positive,0.8790026307106018
@VươngĐặng-z5q,dmm,0,2025-04-28T07:00:26Z,neutral,0.967195987701416
@QuangTran-yz2xm,Nhạc chill quá,1,2025-04-27T13:10:30Z,negative,0.9962502121925354
@phuonganhoang3302,♥️♥️♥️❤❤❤,0,2025-04-27T07:40:01Z,neutral,0.8862938284873962
@TungNguyen-ChadChampion,"Ngày 15 nghe bài hát ""bình yên"" trong 1 năm",2,2025-04-27T00:18:06Z,positive,0.9202830195426941
@chumyguzman-lw1tr,Traducí la canción en español! Que bonitas palabras 😢 todo se parece en lo que estoy pasando en estos momentos 😪😭,9,2025-04-26T11:23:26Z,neutral,0.5935264825820923
@chumyguzman-lw1tr,No entiendo el idioma! Pero que bonita canción!  Soy de México saludos 🫡,3,2025-04-26T11:10:30Z,positive,0.4923233389854431
@TungNguyen-ChadChampion,"Ngày 14 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-26T01:26:05Z,positive,0.9021489024162292
@Nha8nguoi,"Lyrics:

Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh (em, em, em)

Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (chỉ cần có em hàn thuyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu?
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi, trẻ con chơi kìa, vui nhỉ?
Anh ơi, ở bên kia là hoa gì?
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh?
Sao nhìn ai cũng vội vã vậy?

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em (chưa là em)
Cho đến khi anh thấy đôi mắt đen lay láy
Thầm nhìn anh một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm, đôi lúc khiến anh thầm nghĩ

Liệu không phải em? (Em, em, em)
Lòng tin là thứ anh không đặt cược
Nếu không phải em (em, em)
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn và cảm giác em hôn
Hơn tất cả những gì anh có thể định nghĩa
Anh cảm ơn nỗi đau đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

(Em, em, em)

Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên (chỉ cần em, chỉ cần em)
Cùng anh kể chuyện (chỉ cần có em hàn huyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu? (Tìm ở đâu?)
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",0,2025-04-25T15:55:25Z,negative,0.9586790204048157
@TungNguyen-ChadChampion,"Ngày 13 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-25T08:22:50Z,positive,0.9074971675872803
@hoandinh2906,có ai biết cô gái trong vid là ai k vậy:),0,2025-04-24T14:16:42Z,neutral,0.9131546020507812
@nghichtinh6004,Nghe chưa quen hơi vị khựng cấp đoạn ngắt của anh Vũ,0,2025-04-24T13:04:02Z,negative,0.9665270447731018
@ShadowCter,:0,0,2025-04-24T12:14:46Z,neutral,0.9593579769134521
@kabuto8862,50.000.905 rồi,0,2025-04-24T04:19:59Z,neutral,0.5976935029029846
@TamTam-oo5jq,hay quá,0,2025-04-24T03:06:04Z,positive,0.9973719120025635
@TungNguyen-ChadChampion,"Ngày 12 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-24T02:00:51Z,positive,0.8866609334945679
@TungNguyen-ChadChampion,"Ngày 11 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-23T01:12:04Z,positive,0.9168925881385803
@dhnt146,sẵn sàng rồi Đăng ơiiii,0,2025-04-22T08:34:46Z,neutral,0.8130122423171997
@BaoLeHoangNguyen,Nhìn bạn nữ có nét giống Tạ Đình Phong quá.,0,2025-04-22T06:39:53Z,positive,0.8942221999168396
@TungNguyen-ChadChampion,"Ngày 10 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-22T02:52:55Z,positive,0.9360854625701904
@TungNguyen-ChadChampion,"Ngày 9 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-21T01:57:41Z,positive,0.8922203183174133
@luciannguyen8391,De nada😂,0,2025-04-20T22:27:08Z,neutral,0.9139081835746765
@footballlegend834,Đoạn đầu là voice của anh Justasuy à mng!,0,2025-04-20T05:55:08Z,positive,0.9136086106300354
@TungNguyen-ChadChampion,"Ngày 8 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-20T02:11:12Z,positive,0.8655556440353394
@thanhdanhthai4484,Đặt lại những quan điểm chỉ trích cá nhân ngoài phòng phân tích,0,2025-04-20T01:13:50Z,negative,0.9952645301818848
@thutrangha9855,1:20,0,2025-04-19T13:11:25Z,neutral,0.8983290195465088
@TungNguyen-ChadChampion,"Ngày 7 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-19T07:34:28Z,positive,0.8999192118644714
@tienatpham5401,làm mv k yêu em thì yêu ai đi ạ,0,2025-04-18T12:47:26Z,negative,0.9880147576332092
@TungNguyen-ChadChampion,"Ngày 6 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-18T00:30:29Z,positive,0.9166709184646606
@linh.tranngoc1710,sao mấy chỗ 18 cộng dữ dị ta :)) hay tại mình suy nghĩ nhìu dạ :)),0,2025-04-17T18:26:55Z,negative,0.9610000848770142
@quanghuypham4290,Vũ thích đọc sách của Haruki Murakami à! 🤝,0,2025-04-17T15:52:06Z,positive,0.9843669533729553
@Cogaofamily,Bình yên❤ 17.04.2025,5,2025-04-17T12:11:51Z,neutral,0.9456492066383362
@TungNguyen-ChadChampion,"Ngày 5 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-17T04:16:40Z,positive,0.9299309849739075
@ThôngHuỳnh-l9r,bài nào cũng hay trừ bài này (ý kiến riêng),0,2025-04-16T15:29:59Z,neutral,0.9261983633041382
@lananhhoang3675,"em nghe bài này mỗi ngày luôn, không phải một ngày nghe nhiều luôn á",0,2025-04-16T02:18:36Z,negative,0.5320660471916199
