Name,text,Likes,Time
@TungNguyen-ChadChampion,"Ngày 52 nghe bài hát ""bình yên"" trong 1 năm
Chúc mừng MV được 54 triệu lượt xem!!!",0,2025-06-04T01:25:06Z
@quannguyenhuu4938,4/6/2025 trước kì thi xét tuyển thpt tôi vẫn ngồi học bên âm nhạc,26,2025-06-03T17:07:11Z
@beouc3938,nhẹ nhàng,0,2025-06-03T14:55:23Z
@TungNguyen-ChadChampion,"Ngày 51 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-03T07:32:02Z
@TungNguyen-ChadChampion,"Ngày 50 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-02T00:37:55Z
@anan-jk8fd,hay qué,0,2025-06-01T13:46:56Z
@TungNguyen-ChadChampion,"Ngày 49 nghe bài hát ""bình yên"" trong 1 năm",0,2025-06-01T00:27:26Z
@TungNguyen-ChadChampion,"Ngày 48 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-31T03:39:21Z
@TungNguyen-ChadChampion,"Ngày 47 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-30T01:29:22Z
@mubangdog,"Thật ""bình yên""",0,2025-05-29T11:45:45Z
@TungNguyen-ChadChampion,"Ngày 46 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-29T01:32:24Z
@ChuTuấn-q9x,lụy,0,2025-05-28T19:32:19Z
@TungNguyen-ChadChampion,"Ngày 45 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-28T00:56:40Z
@vsfssesd,cảm ơn bình luận tứ 44/365 😐,0,2025-05-27T13:29:43Z
@TungNguyen-ChadChampion,"Ngày 44 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-27T00:30:48Z
@TrangKim-y5b,đúng nghĩa bình yên luôn,0,2025-05-26T15:12:03Z
@TungNguyen-ChadChampion,"Ngày 43 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-26T05:59:47Z
@hoanguyen-centaur,👍,0,2025-05-26T01:55:42Z
@TungNguyen-ChadChampion,"Ngày 42 nghe bài hát ""bình yên"" trong 1 năm 
Chúc mừng MV được 53 triệu lượt xem!!!",0,2025-05-25T07:36:53Z
@MinhNguyen-gj2eb,Có ai khóc khi nghe ko?,1,2025-05-25T05:04:38Z
@DuyPhongNguyen-yo6bw,😍😍,0,2025-05-23T15:53:20Z
@TungNguyen-ChadChampion,"Ngày 41 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-23T00:55:58Z
@kenhnhieuchuyencuayipham,Nhạc cuốn cực ❤,0,2025-05-22T11:36:35Z
@DuyPhongNguyen-yo6bw,🫶🫶🫶,0,2025-05-22T06:30:20Z
@DuyPhongNguyen-yo6bw,🎉🎉🎉,0,2025-05-22T06:30:15Z
@DuyPhongNguyen-yo6bw,❤❤,0,2025-05-22T06:30:11Z
@TungNguyen-ChadChampion,"Ngày 40 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-22T01:03:33Z
@phammaianh89,Thích ver rap bài này của Bin. Rất sâu sắc,0,2025-05-21T21:41:03Z
@TungNguyen-ChadChampion,"Ngày 39 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-21T00:55:35Z
@TungNguyen-ChadChampion,"Ngày 38 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-20T01:19:03Z
@thinocao2319,"Mình đang chiến đấu với căn bệnh của mình...
Mặc dù mỗi ngày trải qua với mình đều là những cơn đau nhưng khát khao muốn được tiếp tục sống vẫn còn cháy rực trong mình....",8,2025-05-19T13:15:02Z
@HiềnlânNguyễn,19/5 đây yay,0,2025-05-19T11:54:40Z
@TungNguyen-ChadChampion,"Ngày 37 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-19T01:10:50Z
@tminhapt,Cứ về Đêm lại nằm Nghe😘Chill vaix ò🫶,1,2025-05-18T12:54:34Z
@TungNguyen-ChadChampion,"Ngày 36 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-18T09:35:43Z
@hoangha8161,chữa lạnh thực sự,0,2025-05-17T04:19:35Z
@TungNguyen-ChadChampion,"Ngày 35 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-17T01:49:42Z
@UD.NightWing,5 tháng trước chơi game call voice nghe thằng bạn nó hát ( mà nó hát thấy ghê lắm tưởng nó đọc vè ) thì ra là có bài này thật kakakaka,0,2025-05-16T05:20:24Z
@TungNguyen-ChadChampion,"Ngày 34 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-16T00:24:27Z
@NguyễnNgọcTrinh-nt,hay,0,2025-05-15T13:46:19Z
@TungNguyen-ChadChampion,"Ngày 33 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-15T01:25:39Z
@BaoQuoc-ot6fz,Có những bài nhạc không bao h lỗi thời☕,0,2025-05-14T09:16:24Z
@TungNguyen-ChadChampion,"Ngày 32 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-14T01:55:17Z
@potruyentranh,Bài hát hay như này sao giờ tôi mới biết đến vậy quá có lỗi😂😂😂😂,0,2025-05-13T06:03:26Z
@TungNguyen-ChadChampion,"Ngày 31 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-13T01:10:37Z
@TungNguyen-ChadChampion,"Ngày 30 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-12T00:58:51Z
@ConstructionSmartTips,chill quá đi nghe mãi k chán,0,2025-05-11T15:57:18Z
@ultimatefacts-x1x,"Tôi là một người đã có vợ . Nhưng thi thoảng gặp những cô gái có vibe giống 1 người con gái tôi từng yêu thì tôi lại nhớ cô gái ấy và khi nghe bài này t lại càng nhớ cô ấy hơn. Vì hồi ấy t và cô ấy chia tay cũng y chang như trong mv, chỉ vì t ích kỉ và ghen tuông vô cớ rồi cãi nhau . Cũng đã được 3 năm từ lúc chia tay rồi. Ngay hôm qua t gặp 1 cô gái vibe y chang cô ấy, nét mặt cũng giống, vóc dáng cũng giống và t đã nhìn cô ấy không thể rời mắt, rồi lại nhớ đến cô ấy .  Liệu 1 người đã có vợ rồi thì như vậy có ổn không?",0,2025-05-11T14:06:25Z
@TungNguyen-ChadChampion,"Ngày 29 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-11T13:12:23Z
@TungPham-cq2ub,hay,0,2025-05-10T13:32:42Z
@TungNguyen-ChadChampion,"Ngày 28 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-10T02:22:29Z
@ryanzx_9,2025 còn ai không,0,2025-05-09T14:01:06Z
@TungNguyen-ChadChampion,"Ngày 27 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-09T00:59:08Z
@TungNguyen-ChadChampion,"Ngày 26 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-08T01:22:16Z
@TungNguyen-ChadChampion,"Ngày 25 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-07T01:46:55Z
@TungNguyen-ChadChampion,"Ngày 24 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-06T01:28:15Z
@ThinữPhạm-m7r,Sao chàng Kỵ sĩ giống như Rhy  dị má😂😂😅,0,2025-05-05T13:34:39Z
@TungNguyen-ChadChampion,"Ngày 23 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-05T00:49:09Z
@thuanminh-r8n,Hẹn ước của cây Sài Gòn ở Tuy Hòa,0,2025-05-04T11:14:36Z
@DangQuy-g1d,169 ngày nghe Bình Yên ❤,1,2025-05-04T09:33:08Z
@TungNguyen-ChadChampion,"Ngày 22 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-04T05:16:18Z
@thuanminh-r8n,"Hổ Vàng vẽ lại cho Rồng đỏ thế mà sao không , mặt trời cướp Gái đc.",0,2025-05-03T16:12:25Z
@thuanminh-r8n,Nhà anh đỏ í chạy vespa đỏ nhà MẶT TRỜI ĐỎ như nón diềm đen ( sơ mi ) đen mà bảo sao Phật Tổ không nhập tâm Ma đc.,0,2025-05-03T16:11:17Z
@TungNguyen-ChadChampion,"Ngày 21 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-03T03:34:56Z
@TungNguyen-ChadChampion,"Ngày 20 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-02T01:29:54Z
@TungNguyen-ChadChampion,"Ngày 19 nghe bài hát ""bình yên"" trong 1 năm",0,2025-05-01T05:39:44Z
@TungNguyen-ChadChampion,"Ngày 18 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-30T11:59:45Z
@thanhdanhthai4484,Là sao?,0,2025-04-30T11:20:51Z
@TungNguyen-ChadChampion,"Ngày 17 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-29T00:04:30Z
@Milomap,❤❤❤❤,0,2025-04-28T13:36:54Z
@CoCo-l7e,Lãng nghe nhạc ai nói không rời,3,2025-04-28T10:10:23Z
@TungNguyen-ChadChampion,"Ngày 16 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-28T07:22:01Z
@VươngĐặng-z5q,dmm,0,2025-04-28T07:00:26Z
@QuangTran-yz2xm,Nhạc chill quá,1,2025-04-27T13:10:30Z
@phuonganhoang3302,♥️♥️♥️❤❤❤,0,2025-04-27T07:40:01Z
@TungNguyen-ChadChampion,"Ngày 15 nghe bài hát ""bình yên"" trong 1 năm",2,2025-04-27T00:18:06Z
@chumyguzman-lw1tr,Traducí la canción en español! Que bonitas palabras 😢 todo se parece en lo que estoy pasando en estos momentos 😪😭,9,2025-04-26T11:23:26Z
@chumyguzman-lw1tr,No entiendo el idioma! Pero que bonita canción!  Soy de México saludos 🫡,3,2025-04-26T11:10:30Z
@TungNguyen-ChadChampion,"Ngày 14 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-26T01:26:05Z
@Nha8nguoi,"Lyrics:

Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh (em, em, em)

Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (chỉ cần có em hàn thuyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu?
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi, trẻ con chơi kìa, vui nhỉ?
Anh ơi, ở bên kia là hoa gì?
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh?
Sao nhìn ai cũng vội vã vậy?

Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em (chưa là em)
Cho đến khi anh thấy đôi mắt đen lay láy
Thầm nhìn anh một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm, đôi lúc khiến anh thầm nghĩ

Liệu không phải em? (Em, em, em)
Lòng tin là thứ anh không đặt cược
Nếu không phải em (em, em)
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn và cảm giác em hôn
Hơn tất cả những gì anh có thể định nghĩa
Anh cảm ơn nỗi đau đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh

(Em, em, em)

Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên (chỉ cần em, chỉ cần em)
Cùng anh kể chuyện (chỉ cần có em hàn huyên)

Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu? (Tìm ở đâu?)
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",0,2025-04-25T15:55:25Z
@TungNguyen-ChadChampion,"Ngày 13 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-25T08:22:50Z
@hoandinh2906,có ai biết cô gái trong vid là ai k vậy:),0,2025-04-24T14:16:42Z
@nghichtinh6004,Nghe chưa quen hơi vị khựng cấp đoạn ngắt của anh Vũ,0,2025-04-24T13:04:02Z
@ShadowCter,:0,0,2025-04-24T12:14:46Z
@kabuto8862,50.000.905 rồi,0,2025-04-24T04:19:59Z
@TamTam-oo5jq,hay quá,0,2025-04-24T03:06:04Z
@TungNguyen-ChadChampion,"Ngày 12 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-24T02:00:51Z
@TungNguyen-ChadChampion,"Ngày 11 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-23T01:12:04Z
@dhnt146,sẵn sàng rồi Đăng ơiiii,0,2025-04-22T08:34:46Z
@BaoLeHoangNguyen,Nhìn bạn nữ có nét giống Tạ Đình Phong quá.,0,2025-04-22T06:39:53Z
@TungNguyen-ChadChampion,"Ngày 10 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-22T02:52:55Z
@TungNguyen-ChadChampion,"Ngày 9 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-21T01:57:41Z
@luciannguyen8391,De nada😂,0,2025-04-20T22:27:08Z
@footballlegend834,Đoạn đầu là voice của anh Justasuy à mng!,0,2025-04-20T05:55:08Z
@TungNguyen-ChadChampion,"Ngày 8 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-20T02:11:12Z
@thanhdanhthai4484,Đặt lại những quan điểm chỉ trích cá nhân ngoài phòng phân tích,0,2025-04-20T01:13:50Z
@thutrangha9855,1:20,0,2025-04-19T13:11:25Z
@TungNguyen-ChadChampion,"Ngày 7 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-19T07:34:28Z
@tienatpham5401,làm mv k yêu em thì yêu ai đi ạ,0,2025-04-18T12:47:26Z
@TungNguyen-ChadChampion,"Ngày 6 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-18T00:30:29Z
@linh.tranngoc1710,sao mấy chỗ 18 cộng dữ dị ta :)) hay tại mình suy nghĩ nhìu dạ :)),0,2025-04-17T18:26:55Z
@quanghuypham4290,Vũ thích đọc sách của Haruki Murakami à! 🤝,0,2025-04-17T15:52:06Z
@Cogaofamily,Bình yên❤ 17.04.2025,5,2025-04-17T12:11:51Z
@TungNguyen-ChadChampion,"Ngày 5 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-17T04:16:40Z
@ThôngHuỳnh-l9r,bài nào cũng hay trừ bài này (ý kiến riêng),0,2025-04-16T15:29:59Z
@lananhhoang3675,"em nghe bài này mỗi ngày luôn, không phải một ngày nghe nhiều luôn á",0,2025-04-16T02:18:36Z
@TungNguyen-ChadChampion,"Ngày 4 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-16T00:32:17Z
@TungNguyen-ChadChampion,"Ngày 3 nghe bài hát ""bình yên"" trong 1 năm",0,2025-04-15T01:13:55Z
@TungNguyen-ChadChampion,"Ngày 2 nghe bài hát ""bình yên"" trong 1 năm",1,2025-04-14T06:06:25Z
@TungNguyen-ChadChampion,"Ngày 1 nghe bài hát ""bình yên"" trong 1 năm",3,2025-04-13T10:55:47Z
@phuongmy1075,👍👍👍,1,2025-04-12T18:16:27Z
@tiennguyen-wm8ks,nghe tâm trạng quá trời lun,1,2025-04-12T14:28:34Z
@DungTuan-y7p,20 năm sau quay lại nghe bài này,1,2025-04-11T11:01:12Z
@xinhgaitinhquaiii,sao mà hay quá vị trời huhuhuhu,1,2025-04-10T13:34:19Z
@DungVu-gy6ov,"Mình vừa trải qua một mất mát rấn lớn là khi ba mình mất đi. Lúc đó đối với mình trước đây những áp lực công việc hay những thứ tranh giành ngoài xã hội kia dường như không là gì, chỉ cần về nhà có ba và có má là bình yên. 
Nhưng bây giờ thật sự để kiếm lại hai chữ bình yên ở gia đình chỉ còn là những kỉ niệm và là thứ xa xỉ với mình. 
Mình biết cuộc sống vẫn sẽ phải đi tiếp và đi tiếp với những người đang còn ở lại và mình chắc chắn sẽ phải học cách bình yên theo một cách khác, bình yên chỉ còn có hai má con sau này lập gia đình ,... mình chẳng thể biết được. 
Lướt qua bài hát này thật sự mình cũng đã tìm kiếm được một chút bình yên trong một khoảng khắc nhưng cũng đáng giá. 

Cám ơn anh và ekip đã ra một tác phẩm hay cho những ai cần tìm cảm giác bình yên nhất lúc này. Chúc mọi người sức khỏe và bình yên.

297


Phản hồi",8,2025-04-10T12:31:57Z
@NhungPham-e5o8v,yêu bài nay,3,2025-04-09T15:05:11Z
@DangQuy-g1d,Bài hát mà mình nghe lại nhiều nhất Cảm Ơn. VŨ,1,2025-04-09T08:35:44Z
@Phongmoichoi,"Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh (em, em, em)
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện (chỉ cần có em hàn thuyên)
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu?
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên
Đạp xe bên hoàng hôn
Và em luôn ngồi sau
Tay ôm bụng anh
Vu vơ bài ca em hay quên lời
Và đôi khi là những câu hỏi trên trời
Anh ơi, trẻ con chơi kìa, vui nhỉ?
Anh ơi, ở bên kia là hoa gì?
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh?
Sao nhìn ai cũng vội vã vậy?
Đôi khi anh nghĩ bình yên thật xa xỉ
Có lẽ lúc đó bên cạnh chưa là em (chưa là em)
Cho đến khi anh thấy đôi mắt đen lay láy
Thầm nhìn anh một buổi sáng anh ngủ quên
Chưa ai bao giờ nói cho anh tình yêu là gì
Anh cứ ngỡ như những cơn sóng ầm ĩ
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như màn đêm, đôi lúc khiến anh thầm nghĩ
Liệu không phải em? (Em, em, em)
Lòng tin là thứ anh không đặt cược
Nếu không phải em (em, em)
Bình yên là thứ anh không chạm được
Bởi vì cách em nhìn và cảm giác em hôn
Hơn tất cả những gì anh có thể định nghĩa
Anh cảm ơn nỗi đau đã cho em đến sau
Vì mọi điều anh tìm kiếm là đây
Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với anh
(Em, em, em)
Em như dòng nước trong veo
Xóa hết ưu phiền
Băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên (chỉ cần em, chỉ cần em)
Cùng anh kể chuyện (chỉ cần có em hàn huyên)
Anh tìm một thoáng bình yên
Vang lên trong đầu
Giờ đang ở đâu? Tìm ở đâu? (Tìm ở đâu?)
Giữa thế giới bao la
Giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",1,2025-04-08T06:03:37Z
@QuânTrần-o4j,Mong rằng tháng 6 năm 2025 hai ngày thi đó mình sẽ hoàn thành tốt bài thi và sẽ đỗ NV1 THPT QX4 🍀🍀🍀,1,2025-04-07T12:58:32Z
@deckmarvelsnap,"Lòng tin là thứ anh k đặt cược, 100 điểm cho bin z",1,2025-04-07T07:58:22Z
@sadgirl_255,ê thử đeo tai nghe đi đoạn đầu nó truyeen xuyên não luonn,1,2025-04-05T22:18:08Z
@haan-s3s,Replay nát clip,1,2025-04-05T01:34:04Z
@tâmnguyenthi-c2h4s,Mình mới xem qua nhưng hình như thiếu Tuyền với Bảnh,1,2025-04-05T01:13:07Z
@chauly-k3t,Đỉnh quá trời,1,2025-04-05T00:51:45Z
@Ducofficial.v.n,Ôi nó thật hay ❤,1,2025-04-03T16:42:28Z
@leebaoolinhh,Đeo tai nghee nó chạy trong đầu ýyy,2,2025-04-03T12:29:17Z
@ysgiaminh9382,Hai bạn này đều là 2 nhà thơ và hoạ sĩ nên rất hay rất ok !,0,2025-04-03T02:56:16Z
@QuanLe-id6bj,정말 차분해 보이네요,0,2025-04-02T09:24:05Z
@thanhhoa_369,"Sao có thể hay đến vậy ạ, kiệt tác để đời!",2,2025-04-02T05:11:09Z
@huyflim1246,Đang cố gắng từng ngày,1,2025-04-01T11:27:57Z
@thanhdanhthai4484,"Tiên thảo lộ nan ngán diều
Rồi a cũng phải bê đồ 7",0,2025-03-31T04:41:19Z
@chihien356,Nhạc của anh Vũ là 1 cái j đó rất chữa lành,2,2025-03-31T01:08:22Z
@MyTran-z4r,🥰,1,2025-03-30T17:58:31Z
@fnsofphn,"Cơn mưa rơi bất chợt dần tan
Để nhường cho ánh nắng nghiêng
Đoạn đường em bước đi ngang qua đây
Hửng nắng

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên

Đạp xe bên hoàng hôn
Và em luôn ngồi sau  
Tay ôm bụng anh 
Vu vơ bài ca, em hay quên lời
Và đôi khi là những câu hỏi trên trời 
Anh ơi trẻ con chơi kìa, vui nhỉ
Anh ơi ở bên kia là hoa gì? 
Ơ hay tại sao chim được bay?
Tại sao cây màu xanh? 
Sao nhìn ai cũng vội vã vậy 
Đôi khi anh nghĩ, bình yên thật xa xỉ có lẽ lúc đó bên canh chưa là em 
Cho đến khi anh thấy, đôi mắt đen lay láy thầm nhìn anh một buổi sáng anh ngủ quên 
Chưa ai bao giờ nói cho anh tình yêu là gì 
Anh cứ ngỡ là những cơn sóng ầm ĩ 
Nhưng thật ra em dịu êm như mặt hồ
Và tĩnh như như màn đêm
Đôi lúc khiến anh thầm nghĩ
Liệu không phải em, lòng tin là thứ anh không đặt cược 
Nếu không phải em, bình yên là thứ anh không chạm được 
Bởi vì cách em nhìn, và cảm giác em hôn 
Hơn tất cả những gì anh có thể định nghĩa
Anh cám ơn nỗi đau, đã cho em đến sau 
Vì mọi điều anh tìm kiếm là đây

Khi hai ta gần lại một chút
Hai dòng sông chiếu sáng ánh trăng vàng
Ánh mắt thướt tha như có đôi lời
Với em

Em như dòng nước trong veo
Xoá hết ưu phiền băng qua ngọn núi vòng vèo
Bạn đồng hành chỉ cần có em hàn huyên
Cùng anh kể chuyện

Anh tìm một thoáng bình yên
Vang lên trong đầu giờ đang ở đâu, tìm ở đâu
Giữa thế giới bao la giữ lấy trong tầm tay để gió cuốn không thổi bay
Vì anh đã tìm thấy bình yên",2,2025-03-30T15:04:49Z
